דרך,כיוון,שנה,חודש,ממוצע יומי באלפים,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
דרך 4 קטע 54 מק''מ 78.0 עד ק''מ 85.6 מכניסה לאשדוד (דרום) עד מחלף אשדוד מקום הצבה 81.7,2,2019,11,48.2,461,283,247,281,639,2644,3515,3577,3079,2726,2533,2482,2389,2710,2789,2670,2626,2499,2348,2305,1862,1463,1155,868
דרך 4 קטע 54 מק''מ 78.0 עד ק''מ 85.6 מכניסה לאשדוד (דרום) עד מחלף אשדוד מקום הצבה 81.7,0,2020,6,68.1,883,528,353,354,733,2842,3810,4260,3992,3747,3562,3651,3768,4014,4277,4369,3920,3680,3657,3063,2774,2439,1879,1531
דרך 4 קטע 54 מק''מ 78.0 עד ק''מ 85.6 מכניסה לאשדוד (דרום) עד מחלף אשדוד מקום הצבה 81.7,1,2020,6,27.5,380,230,154,110,160,442,1059,1478,1345,1361,1411,1525,1632,1790,2042,2144,1682,1657,1894,1365,1158,1026,754,700
דרך 4 קטע 54 מק''מ 78.0 עד ק''מ 85.6 מכניסה לאשדוד (דרום) עד מחלף אשדוד מקום הצבה 81.7,2,2020,6,40.6,503,297,199,244,573,2399,2752,2783,2647,2386,2151,2126,2135,2224,2235,2225,2238,2022,1763,1699,1616,1413,1126,831
דרך 4 קטע 54 מק''מ 78.0 עד ק''מ 85.6 מכניסה לאשדוד (דרום) עד מחלף אשדוד מקום הצבה 81.7,0,2021,5,92.5,1732,981,629,497,698,2046,4749,5569,5456,4927,4821,4859,5114,5313,5656,5774,5664,5299,5080,4553,4227,3438,2891,2477
דרך 4 קטע 54 מק''מ 78.0 עד ק''מ 85.6 מכניסה לאשדוד (דרום) עד מחלף אשדוד מקום הצבה 81.7,1,2021,5,47.2,713,379,238,218,386,1516,3314,3228,3103,2771,2577,2505,2530,2534,2694,2676,2520,2539,2361,2074,2082,1710,1447,1133
דרך 4 קטע 54 מק''מ 78.0 עד ק''מ 85.6 מכניסה לאשדוד (דרום) עד מחלף אשדוד מקום הצבה 81.7,2,2021,5,45.2,1019,603,391,278,312,530,1435,2341,2353,2157,2243,2354,2584,2778,2962,3098,3144,2760,2720,2479,2145,1729,1444,1344
דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,דרך: דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8
דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,0,2021,6,136.1,2704,1851,1288,1468,3128,4443,6278,7776,7681,6625,6579,6689,6845,7088,7365,7755,8319,8310,7839,7114,6017,5242,4293,3408
דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,1,2021,6,66.8,1525,1043,768,701,986,1282,1961,3258,3452,3020,3074,3191,3310,3442,3703,4011,4477,4616,4541,4104,3385,2857,2212,1864
דרך 4 קטע 57 מק''מ 85.6 עד ק''מ 87.9 ממחלף אשדוד עד מחלף אשדוד צפון מקום הצבה 86.8,2,2021,6,69.3,1179,808,520,767,2142,3162,4317,4518,4229,3604,3506,3497,3535,3645,3662,3744,3842,3695,3298,3010,2632,2385,2081,1543
דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,דרך: דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9
דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,0,2020,12,130.7,1460,869,619,516,709,2010,6751,8576,8374,7322,7349,7446,7515,7603,8072,9196,9273,8288,7559,6506,5244,3996,3178,2257
דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,1,2020,12,64.5,696,405,285,240,355,1228,3887,4552,4496,3929,3791,3754,3634,3610,3777,4279,4477,4058,3463,2897,2377,1875,1469,1008
דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,2,2020,12,66.1,764,464,334,277,354,782,2864,4024,3878,3392,3558,3691,3881,3993,4295,4917,4796,4229,4096,3609,2867,2121,1709,1249
דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,0,2021,6,154.2,3440,2341,1688,1732,3616,5142,6808,8639,8641,8119,7968,7821,7722,7930,8325,8781,8878,8784,8031,7207,6745,6133,5370,4379
דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,1,2021,6,75.2,1862,1288,915,835,1274,1672,2492,3981,4019,3657,3641,3658,3781,4058,4408,4751,4767,4666,4272,3664,3421,3108,2752,2269
דרך 4 קטע 61 מק''מ 92.5 עד ק''מ 100.0 ממחלף יבנה עד מחלף חולות מקום הצבה 98.9,2,2021,6,79.0,1578,1053,773,898,2342,3469,4316,4658,4621,4462,4327,4163,3941,3872,3917,4031,4111,4118,3760,3543,3324,3025,2617,2111
דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,דרך: דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0
דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,0,2020,12,78.7,1024,685,442,417,606,1721,4522,5255,5057,4452,4483,4416,4511,4576,4915,5331,5267,4932,4256,3465,2763,2255,1880,1430
דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,1,2020,12,39.1,427,280,198,179,294,967,2438,2699,2653,2311,2266,2252,2270,2332,2465,2575,2578,2486,1956,1595,1293,1091,867,673
דרך 4 קטע 62 מק''מ 100.0 עד ק''מ 102.0 ממחלף חולות עד מחלף ראשון דרום מקום הצבה 101.0,2,2020,12,39.5,597,405,244,238,312,754,2084,2556,2404,2140,2217,2163,2241,2243,2450,2756,2689,2446,2300,1870,1470,1164,1013,756
דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8,דרך: דרך 4 קטע 70 מק''מ 103.5 עד ק''מ 105.0 ממחלף גן רווה עד מחלף ראשון לציון מקום הצבה 103.8
